generation,best_fitness,mean_fitness,median_fitness
437,320.0,219.4,250.0
438,320.0,233.6,250.0
439,320.0,223.6,250.0
440,320.0,172.4,210.0
441,320.0,199.2,250.0
442,320.0,203.2,250.0
443,320.0,219.2,250.0
444,320.0,216.2,250.0
445,320.0,202.0,250.0
446,320.0,225.2,250.0
447,320.0,237.8,250.0
448,320.0,187.4,250.0
449,320.0,234.6,250.0
450,320.0,199.0,250.0
451,320.0,213.4,250.0
452,320.0,200.0,250.0
453,320.0,186.2,235.0
454,320.0,203.2,250.0
455,320.0,232.0,285.0
456,320.0,221.4,250.0
457,320.0,198.4,250.0
458,320.0,207.4,250.0
459,320.0,187.6,250.0
460,320.0,189.6,250.0
461,320.0,207.6,250.0
462,320.0,216.2,250.0
463,320.0,203.0,250.0
464,320.0,212.0,250.0
465,320.0,210.6,250.0
466,320.0,222.6,250.0
467,320.0,191.6,250.0
468,320.0,222.2,250.0
469,320.0,213.0,250.0
470,320.0,208.0,250.0
471,320.0,211.2,250.0
472,320.0,207.2,250.0
473,320.0,231.2,250.0
474,320.0,191.8,250.0
475,320.0,191.0,250.0
476,320.0,209.6,250.0
477,320.0,210.6,250.0
478,320.0,238.0,250.0
479,320.0,202.0,250.0
480,320.0,224.4,250.0
481,320.0,230.0,250.0
482,320.0,222.4,250.0
483,320.0,174.2,150.0
484,320.0,196.4,250.0
485,320.0,220.4,250.0
486,320.0,232.6,250.0
487,320.0,222.0,250.0
488,320.0,194.2,250.0
489,520.0,201.6,250.0
490,320.0,205.6,250.0
491,320.0,191.6,250.0
492,320.0,211.4,250.0
493,320.0,222.8,250.0
494,320.0,196.2,250.0
495,320.0,219.2,250.0
496,320.0,215.8,250.0
497,320.0,219.2,250.0
498,320.0,205.4,250.0
499,320.0,201.4,250.0
