generation,best_fitness,mean_fitness,median_fitness
231,-125.0,-156.03846153846155,-125.0
232,-125.0,-161.79245283018867,-125.0
233,-125.0,-160.37735849056602,-125.0
234,-125.0,-156.1320754716981,-125.0
235,-125.0,-156.1509433962264,-125.0
236,-125.0,-156.1320754716981,-125.0
237,-125.0,-158.96226415094338,-125.0
238,-125.0,-157.54716981132074,-125.0
239,-125.0,-158.21153846153845,-125.0
240,-125.0,-158.96226415094338,-125.0
241,-125.0,-157.54716981132074,-125.0
242,-125.0,-158.96226415094338,-125.0
243,-125.0,-156.73076923076923,-125.0
244,-125.0,-156.1320754716981,-125.0
245,-125.0,-158.96226415094338,-125.0
246,-125.0,-156.73076923076923,-125.0
247,-125.0,-154.71698113207546,-125.0
248,-125.0,-157.54716981132074,-125.0
249,-125.0,-157.54716981132074,-125.0
250,-125.0,-161.79245283018867,-125.0
251,-125.0,-160.43396226415095,-125.0
252,-125.0,-156.1509433962264,-125.0
253,-125.0,-155.28846153846155,-125.0
254,-125.0,-154.71698113207546,-125.0
255,-125.0,-157.54716981132074,-125.0
256,-125.0,-160.37735849056602,-125.0
257,-125.0,-156.1320754716981,-125.0
258,-125.0,-160.37735849056602,-125.0
259,-125.0,-161.79245283018867,-125.0
260,-125.0,-156.1320754716981,-125.0
261,-125.0,-157.54716981132074,-125.0
262,-125.0,-156.1320754716981,-125.0
263,-125.0,-160.37735849056602,-125.0
264,-125.0,-158.9811320754717,-125.0
265,-125.0,-151.9056603773585,-125.0
266,-125.0,-163.20754716981133,-200.0
267,-125.0,-152.60377358490567,-125.0
268,-125.0,-155.30769230769232,-125.0
269,-125.0,-157.54716981132074,-125.0
270,-125.0,-160.39622641509433,-125.0
271,-125.0,-153.33962264150944,-125.0
272,-125.0,-154.73584905660377,-125.0
273,-125.0,-157.54716981132074,-125.0
274,-125.0,-156.8653846153846,-125.5
275,-125.0,-157.54716981132074,-125.0
276,-125.0,-160.37735849056602,-125.0
277,-125.0,-160.37735849056602,-125.0
